Target,Admission grade,Age at enrollment,Debtor,Scholarship holder
2,0.8992785454846383,-0.562167955812708,0,0
2,-0.7926678756869375,-0.562167955812708,0,1
1,-1.4003874065567279,-0.4303628237699172,0,1
1,0.8992785454846383,0.22866283644403682,0,0
2,0.6644778176485825,-0.562167955812708,0,1
2,-0.5302435328113464,-0.562167955812708,0,0
0,1.7279869966707162,-0.562167955812708,0,0
2,1.1962324071596504,-0.4303628237699172,0,0
1,2.2114002598625953,0.22866283644403682,0,0
2,0.17415865069682004,-0.4303628237699172,0,1
1,0.8992785454846383,0.09685770440124603,0,0
2,-1.4901641554352194,-0.4303628237699172,0,0
2,0.6230423950892789,-0.2985576917271264,0,0
2,2.280459297461435,-0.562167955812708,1,1
2,0.837125411645682,-0.562167955812708,0,1
2,-0.005394847060163122,-0.2985576917271264,0,1
2,3.9378761998335907,0.6240782325724092,0,0
2,-0.1366070184979592,-0.562167955812708,1,1
2,0.7956899890863786,-0.6939730878554988,0,1
2,0.4503948010921794,-0.6939730878554988,0,1
2,1.002867101882898,-0.6939730878554988,0,1
2,0.20868816949623997,-0.16675255968433558,0,0
1,0.2777472070950798,-0.562167955812708,0,0
2,1.2445737334788374,-0.6939730878554988,0,1
0,-0.8755387208055456,-0.4303628237699172,0,0
0,-1.2898929463985846,0.3604679684868276,0,0
2,-0.12279521097819103,-0.6939730878554988,0,1
0,0.3260885334142669,-0.2985576917271264,0,1
2,-0.04683026961946761,-0.6939730878554988,0,0
2,1.4241272312358206,-0.4303628237699172,0,0
2,-0.1297011147380756,-0.6939730878554988,0,0
1,-0.21947786361656718,-0.562167955812708,0,1
0,0.2639353995753126,-0.4303628237699172,0,0
2,1.8730109756282796,-0.6939730878554988,1,1
1,-0.30234870873517516,-0.4303628237699172,0,1
2,-1.6213763268730155,-0.16675255968433558,0,0
1,0.40205347477299225,-0.6939730878554988,0,0
2,-1.863082958468955,-0.2985576917271264,0,0
1,-0.7719501644072858,-0.6939730878554988,0,0
2,0.4711125123718321,-0.6939730878554988,0,0
2,-0.5854907628904181,-0.6939730878554988,0,1
0,1.6105866327526892,-0.562167955812708,0,0
1,-1.3244224651980046,-0.562167955812708,0,0
1,0.03604057549914038,-0.562167955812708,0,0
2,-0.4473726876927384,-0.562167955812708,0,0
1,-0.6683616080090261,-0.562167955812708,0,0
0,-0.4404667839328548,-0.562167955812708,0,0
2,-0.5716789553706499,-0.2985576917271264,0,1
2,0.2639353995753126,-0.4303628237699172,0,1
2,-0.9929390847235735,-0.4303628237699172,0,1
2,-0.6752675117689096,2.3375449491286897,0,0
1,0.20868816949623997,1.1512987607435725,0,0
2,0.33299443717415245,-0.6939730878554988,0,0
2,-2.0702600712654746,1.546714156871945,0,1
0,0.20868816949623997,1.1512987607435725,1,0
2,1.451750846275357,1.8103244209575264,0,0
0,-1.6282822306328992,0.8876884966579909,0,0
2,0.008416960459604059,-0.034947427641544786,0,0
0,-0.20566605609679903,-0.4303628237699172,0,1
2,-0.3852195538537822,-0.2985576917271264,0,0
2,-0.6131143779299544,-0.562167955812708,0,0
2,-0.39212545761366674,-0.6939730878554988,0,1
0,-0.5164317252915782,-0.6939730878554988,0,0
1,-0.8133855869665894,0.09685770440124603,0,0
2,0.22249997701600713,-0.16675255968433558,0,0
0,0.20868816949623997,-0.6939730878554988,0,0
2,-0.005394847060163122,-0.6939730878554988,0,0
2,2.8674611170515734,-0.2985576917271264,0,0
0,0.20868816949623997,1.9421295530003173,1,0
2,-0.28853690121540704,-0.562167955812708,0,1
0,-1.1724925824805565,1.6785192889147356,0,0
2,0.008416960459604059,-0.6939730878554988,0,0
2,-1.2760811388788165,-0.562167955812708,0,0
0,0.7749722778067257,-0.2985576917271264,1,0
1,-2.1393191088643144,-0.562167955812708,0,0
2,-0.1711365372973791,-0.6939730878554988,0,1
1,-0.48190220649215837,2.8647654772998528,0,0
0,0.36752395597357235,-0.4303628237699172,0,0
2,-0.4335608801729703,-0.6939730878554988,1,0
2,0.3882416672532231,-0.6939730878554988,0,1
0,0.8992785454846383,0.22866283644403682,0,0
2,-0.1711365372973791,-0.562167955812708,0,0
2,1.037396620682318,-0.6939730878554988,0,1
2,0.20868816949623997,2.073934685043108,0,0
2,1.1755146958799976,0.7558833646152,0,0
1,0.10509961309798022,-0.6939730878554988,0,0
0,0.8992785454846383,-0.034947427641544786,0,0
0,-0.9031623358450809,-0.2985576917271264,0,0
2,0.7059132402078859,-0.6939730878554988,0,0
2,0.8992785454846383,-0.034947427641544786,0,0
2,1.748704707950369,-0.6939730878554988,0,0
2,-0.999844988483457,1.1512987607435725,0,0
0,-1.7940239208701152,0.7558833646152,1,0
2,-1.0136567960032252,-0.4303628237699172,1,1
0,-0.8962564320851973,0.6240782325724092,0,0
2,0.20868816949623997,0.4922731005296184,0,0
2,-0.3783136500938986,-0.16675255968433558,1,0
1,-0.48190220649215837,1.8103244209575264,1,0
0,0.20868816949623997,0.6240782325724092,0,0
0,-0.08826569217877112,2.6011552132142715,1,0
0,0.0705700942985603,1.1512987607435725,0,0
1,-0.951503662164269,-0.4303628237699172,0,1
2,-0.48190220649215837,1.546714156871945,0,1
2,-0.6338320892096062,-0.2985576917271264,0,0
1,-0.39212545761366674,-0.6939730878554988,0,1
2,2.9503319621701802,-0.6939730878554988,0,1
2,-0.6407379929694897,-0.6939730878554988,0,0
2,-0.35759593881424684,-0.16675255968433558,0,0
2,0.09128780557821303,-0.562167955812708,0,0
2,0.3606180522136868,-0.6939730878554988,0,1
0,0.5056420311712521,-0.562167955812708,1,0
2,-0.24710147865610252,-0.6939730878554988,0,1
0,-0.36450184257413043,1.0194936287007816,1,0
2,0.20868816949623997,1.2831038927863632,1,1
2,-0.03301846209969945,-0.562167955812708,0,1
2,2.2597415861817822,-0.6939730878554988,0,1
2,1.6796456703515292,-0.034947427641544786,0,0
2,0.7611604702869585,-0.4303628237699172,0,0
2,-0.03301846209969945,-0.6939730878554988,0,0
1,0.8992785454846383,-0.2985576917271264,1,0
2,-1.0136567960032252,-0.16675255968433558,0,1
2,0.022228767979372222,-0.4303628237699172,1,0
2,0.20868816949623997,-0.034947427641544786,0,0
2,-0.8271973944863575,-0.562167955812708,0,0
2,0.31227672589449973,-0.562167955812708,0,0
0,-0.08826569217877112,0.3604679684868276,0,0
2,-0.012300750820047694,-0.6939730878554988,0,0
0,0.37442985973345594,-0.6939730878554988,0,0
2,1.5898689214730366,-0.4303628237699172,0,0
0,-2.2083781464631542,-0.562167955812708,0,0
0,0.08438190181832748,1.1512987607435725,0,0
0,0.20868816949623997,1.0194936287007816,0,0
1,-1.863082958468955,0.22866283644403682,0,0
2,2.273553393701551,-0.2985576917271264,0,0
0,-1.863082958468955,1.0194936287007816,0,0
0,-0.7236088380880977,1.414909024829154,0,0
2,-0.48190220649215837,-0.6939730878554988,0,1
0,-0.6890793192886778,-0.562167955812708,1,0
1,0.8992785454846383,-0.2985576917271264,1,0
0,-0.6131143779299544,-0.6939730878554988,0,0
2,1.831575553068976,-0.4303628237699172,0,0
2,0.06366419053867671,-0.4303628237699172,0,0
2,-0.5647730516107663,-0.6939730878554988,0,1
2,-0.019206654579931284,-0.562167955812708,0,0
1,2.971049673449833,-0.562167955812708,0,0
0,-1.1724925824805565,0.8876884966579909,0,1
2,-0.8271973944863575,-0.562167955812708,0,0
2,-0.5509612440909982,-0.562167955812708,0,0
2,-0.35759593881424684,-0.562167955812708,0,1
2,0.4434888973322958,-0.562167955812708,0,0
2,0.30537082213461614,-0.4303628237699172,0,0
0,0.5539833574904391,0.22866283644403682,1,0
0,-0.28853690121540704,-0.562167955812708,0,0
2,0.8992785454846383,1.414909024829154,1,1
2,-0.11588930721830744,-0.6939730878554988,0,1
2,-0.04683026961946761,-0.6939730878554988,0,1
2,-1.863082958468955,-0.4303628237699172,0,0
2,-0.39212545761366674,-0.4303628237699172,0,1
1,0.5539833574904391,-0.034947427641544786,1,0
0,-0.48190220649215837,0.6240782325724092,0,0
1,-0.9169741433648491,-0.6939730878554988,0,0
2,0.18797045821658723,-0.562167955812708,0,0
0,0.3537121484538032,1.414909024829154,0,0
0,-0.4611844952125066,1.546714156871945,0,0
2,-0.48190220649215837,1.1512987607435725,0,0
2,-0.26781918993575526,-0.562167955812708,0,0
2,-0.5233376290514619,-0.6939730878554988,0,0
0,0.8992785454846383,1.546714156871945,0,0
1,-0.7236088380880977,0.09685770440124603,0,1
2,-0.9653154696840371,-0.4303628237699172,0,1
2,0.4780184161317157,-0.6939730878554988,0,1
2,-0.7926678756869375,-0.4303628237699172,0,1
0,-0.7236088380880977,-0.6939730878554988,0,0
2,3.0539205185684404,-0.6939730878554988,0,1
2,-0.5440553403311146,-0.4303628237699172,0,1
0,-0.4059372651334349,-0.562167955812708,0,0
1,0.40895937853287584,-0.4303628237699172,0,1
2,0.40205347477299225,-0.562167955812708,0,0
2,-0.019206654579931284,-0.4303628237699172,0,0
2,-1.4625405403956842,-0.16675255968433558,0,0
1,-0.6752675117689096,-0.6939730878554988,0,1
2,0.8992785454846383,-0.562167955812708,0,0
0,-0.48190220649215837,-0.16675255968433558,0,0
2,-0.5164317252915782,-0.4303628237699172,0,0
0,1.8591991681085123,1.414909024829154,1,0
0,0.20868816949623997,0.09685770440124603,0,0
0,-1.3796696952770762,0.3604679684868276,0,0
0,0.40205347477299225,1.546714156871945,0,0
2,0.03604057549914038,-0.16675255968433558,0,0
1,-0.2540073824159871,0.3604679684868276,0,0
0,-0.34378413129447866,-0.562167955812708,0,0
0,-0.8410092020061256,-0.562167955812708,0,0
2,0.8992785454846383,-0.4303628237699172,1,0
2,-1.1034335448817167,-0.2985576917271264,1,0
2,0.4296770898125266,-0.562167955812708,0,1
2,-0.27472509369563886,-0.6939730878554988,0,0
2,1.5898689214730366,-0.034947427641544786,0,1
2,0.36752395597357235,-0.6939730878554988,0,1
2,-0.06754798089911936,-0.6939730878554988,0,0
2,-0.5302435328113464,-0.562167955812708,0,0
2,0.4711125123718321,-0.2985576917271264,0,0
2,-0.03301846209969945,-0.6939730878554988,0,1
2,0.7887840853264949,0.09685770440124603,0,1
0,0.13962913189740012,-0.6939730878554988,0,0
1,-0.5993025704101862,-0.6939730878554988,0,0
2,0.1948763619764728,-0.4303628237699172,0,0
1,-0.9238800471247336,-0.562167955812708,0,0
0,0.09128780557821303,-0.6939730878554988,0,1
0,0.20868816949623997,-0.562167955812708,0,1
2,-0.35069003505436225,-0.562167955812708,0,0
2,0.16725274693693645,-0.6939730878554988,1,0
1,-0.8064796832067057,-0.4303628237699172,0,0
2,-0.10207749969853928,-0.6939730878554988,0,1
2,-0.6338320892096062,-0.562167955812708,0,1
1,-0.5716789553706499,-0.6939730878554988,0,0
2,0.8302195078857985,-0.6939730878554988,0,0
1,-1.9390478998276783,-0.2985576917271264,0,0
0,0.7404427590073058,-0.562167955812708,1,0
2,-0.9238800471247336,-0.2985576917271264,0,0
1,-0.9376918546445008,-0.6939730878554988,0,0
2,0.10509961309798022,-0.6939730878554988,0,1
2,1.0926438507613905,-0.6939730878554988,0,0
0,0.7404427590073058,-0.034947427641544786,0,0
1,-1.6213763268730155,-0.4303628237699172,0,0
2,-0.2609132861758707,-0.6939730878554988,0,0
1,-0.06754798089911936,-0.562167955812708,0,0
1,-0.36450184257413043,0.4922731005296184,0,1
1,1.0926438507613905,-0.562167955812708,1,1
0,-0.48190220649215837,-0.2985576917271264,0,0
2,-0.5302435328113464,-0.562167955812708,0,1
2,-0.4128431688933185,-0.2985576917271264,0,1
2,0.8578431229253347,-0.6939730878554988,0,0
2,-0.9031623358450809,-0.4303628237699172,0,1
2,-0.1642306335374955,-0.6939730878554988,0,1
0,-0.21947786361656718,-0.6939730878554988,1,1
2,-0.04683026961946761,-0.6939730878554988,0,0
2,-0.454278591452622,-0.6939730878554988,0,1
1,-0.4473726876927384,-0.562167955812708,0,1
1,1.2376678297189538,-0.034947427641544786,1,0
2,0.8923726417247547,0.09685770440124603,0,1
2,0.4365829935724122,-0.562167955812708,0,0
2,-0.06754798089911936,-0.6939730878554988,0,0
2,0.4503948010921794,-0.562167955812708,0,0
0,0.06366419053867671,-0.562167955812708,0,0
1,-1.4556346366357995,-0.4303628237699172,0,1
1,-0.18494834481714728,-0.4303628237699172,0,0
0,-1.6904353644718553,0.3604679684868276,0,0
0,-2.0702600712654746,1.6785192889147356,1,0
0,0.5332656462107864,-0.562167955812708,0,0
0,-0.9100682396049655,0.4922731005296184,0,0
0,-0.6959852230485615,-0.6939730878554988,0,0
2,-0.20566605609679903,-0.6939730878554988,0,1
0,-0.6545498004892579,0.6240782325724092,0,0
2,1.9213523019474685,-0.2985576917271264,0,0
2,0.9683375830834781,-0.562167955812708,0,0
0,-0.48190220649215837,0.3604679684868276,1,0
0,0.457300704852063,-0.4303628237699172,0,0
2,-0.34378413129447866,-0.562167955812708,0,0
0,-0.48190220649215837,-0.2985576917271264,0,0
2,-0.8824446245654292,-0.034947427641544786,0,1
2,-2.1738486276637343,0.7558833646152,0,0
2,-0.48190220649215837,-0.4303628237699172,0,0
2,-1.0965276411218332,-0.6939730878554988,0,0
2,0.11200551685786381,-0.562167955812708,0,0
0,0.20868816949623997,-0.034947427641544786,0,0
0,-1.0965276411218332,-0.2985576917271264,0,0
1,-0.29544280497529063,-0.6939730878554988,0,0
2,0.5125479349311356,-0.6939730878554988,0,1
0,0.2777472070950798,-0.2985576917271264,1,0
0,-0.1366070184979592,-0.16675255968433558,0,0
2,-1.448728732875916,-0.2985576917271264,0,0
0,0.0705700942985603,1.1512987607435725,0,0
2,-0.48190220649215837,0.4922731005296184,0,0
2,0.540171549970672,-0.6939730878554988,0,0
2,-1.034374507282877,0.09685770440124603,0,1
0,-0.7512324531276341,-0.16675255968433558,0,0
0,-0.48190220649215837,-0.16675255968433558,0,0
2,-0.5026199177718101,-0.562167955812708,0,0
0,-0.6821734155287943,-0.562167955812708,0,0
1,-1.0067508922433406,-0.2985576917271264,0,0
2,0.2777472070950798,-0.6939730878554988,0,1
2,0.2708413033351962,-0.6939730878554988,0,0
0,0.5470774537305555,-0.4303628237699172,1,0
2,0.008416960459604059,-0.562167955812708,0,0
2,-1.1586807749607886,-0.562167955812708,1,0
2,-1.2622693313590483,-0.6939730878554988,0,1
1,0.7611604702869585,-0.4303628237699172,0,0
2,1.4310331349957042,-0.16675255968433558,1,1
2,-0.27472509369563886,1.0194936287007816,0,0
2,1.0926438507613905,-0.562167955812708,0,1
1,0.7818781815666114,-0.6939730878554988,0,0
2,-0.12279521097819103,-0.6939730878554988,0,1
2,1.0235848131625507,-0.2985576917271264,0,0
2,0.25012359205554346,-0.6939730878554988,0,1
0,0.20868816949623997,0.22866283644403682,1,0
0,-1.863082958468955,-0.2985576917271264,1,0
2,-0.5509612440909982,-0.562167955812708,0,1
1,-0.18494834481714728,-0.562167955812708,0,0
0,-0.32997232377471053,-0.16675255968433558,0,0
2,1.5898689214730366,-0.562167955812708,0,0
0,0.588512876289859,4.578232193856134,0,0
2,0.022228767979372222,-0.562167955812708,0,1
2,0.001511056699720468,-0.034947427641544786,0,0
1,-0.005394847060163122,-0.562167955812708,0,1
2,0.03604057549914038,-0.6939730878554988,0,0
2,-0.34378413129447866,-0.4303628237699172,0,0
0,-0.7719501644072858,-0.6939730878554988,0,0
2,-0.371407746334015,-0.6939730878554988,0,0
2,-0.7305147418479814,-0.6939730878554988,1,1
0,-0.48190220649215837,0.09685770440124603,0,0
0,0.022228767979372222,-0.6939730878554988,0,0
1,-0.24019557489621893,-0.562167955812708,0,1
2,-0.09517159593865569,-0.562167955812708,0,1
2,-0.5854907628904181,-0.6939730878554988,0,0
1,0.17415865069682004,-0.6939730878554988,0,0
2,0.5263597424509028,-0.562167955812708,0,1
2,0.8992785454846383,-0.16675255968433558,0,0
1,0.4296770898125266,-0.562167955812708,0,0
1,0.4503948010921794,-0.2985576917271264,0,1
2,-0.6269261854497216,-0.2985576917271264,0,1
2,0.0705700942985603,-0.6939730878554988,0,1
0,-0.951503662164269,-0.4303628237699172,0,0
1,-0.34378413129447866,-0.6939730878554988,0,1
2,2.0663762809050317,-0.562167955812708,0,0
1,-0.1297011147380756,-0.6939730878554988,0,1
0,-1.863082958468955,0.3604679684868276,1,0
1,2.280459297461435,-0.562167955812708,1,0
2,-1.7940239208701152,1.546714156871945,0,0
2,-0.3783136500938986,-0.562167955812708,0,1
2,-0.012300750820047694,-0.6939730878554988,0,0
2,0.40895937853287584,-0.562167955812708,0,0
2,0.5056420311712521,0.22866283644403682,0,0
2,-0.4473726876927384,-0.6939730878554988,0,0
0,1.182420599639881,0.3604679684868276,1,0
2,-1.863082958468955,1.414909024829154,0,0
0,-0.8410092020061256,-0.6939730878554988,0,0
0,-1.0412804110427605,-0.6939730878554988,0,0
0,-0.10898340345842286,-0.6939730878554988,0,1
0,0.8992785454846383,-0.4303628237699172,0,0
2,0.8992785454846383,0.22866283644403682,0,0
0,0.05675828677879213,-0.6939730878554988,0,0
2,0.3191826296543833,-0.562167955812708,0,0
0,-0.5233376290514619,-0.4303628237699172,0,0
2,0.20178226573635638,-0.4303628237699172,0,1
1,-0.8962564320851973,-0.4303628237699172,0,0
0,-0.9376918546445008,-0.562167955812708,0,1
1,-0.6338320892096062,-0.4303628237699172,0,0
1,-0.8755387208055456,-0.6939730878554988,0,0
1,0.18797045821658723,-0.562167955812708,0,0
0,-1.034374507282877,-0.4303628237699172,0,0
0,0.8992785454846383,0.09685770440124603,0,0
2,1.5898689214730366,-0.4303628237699172,0,0
1,-0.31616051625494235,-0.562167955812708,0,0
0,1.5898689214730366,-0.034947427641544786,0,0
1,0.5539833574904391,-0.4303628237699172,0,0
2,-0.7443265493677496,-0.2985576917271264,0,0
0,-0.454278591452622,-0.4303628237699172,0,0
1,-0.28163099745552245,-0.2985576917271264,0,0
2,1.9351641094672356,-0.6939730878554988,0,1
2,-0.24710147865610252,-0.6939730878554988,0,0
1,-0.19185424857703087,-0.6939730878554988,0,0
1,0.20868816949623997,-0.4303628237699172,0,0
2,-0.0537361733793512,-0.6939730878554988,0,1
0,-0.4473726876927384,-0.562167955812708,0,0
1,-0.22638376737645077,-0.4303628237699172,0,0
2,-0.30925461249505876,-0.562167955812708,0,0
0,0.8440313154055656,1.2831038927863632,1,0
2,0.29155901461484696,-0.2985576917271264,0,0
0,-0.48190220649215837,0.22866283644403682,1,0
0,-0.7097970305683295,-0.4303628237699172,0,1
0,1.5898689214730366,-0.16675255968433558,0,1
2,-0.6545498004892579,2.073934685043108,0,0
2,0.7335368552474223,-0.2985576917271264,0,1
2,-0.18494834481714728,-0.562167955812708,0,1
2,-0.7581383568875176,0.3604679684868276,0,1
2,-0.3852195538537822,-0.562167955812708,0,1
2,1.0926438507613905,-0.4303628237699172,0,1
1,-2.1393191088643144,0.22866283644403682,0,1
0,-0.1366070184979592,0.09685770440124603,0,0
2,-0.06064207713923577,-0.4303628237699172,0,0
2,1.9904113395463083,0.7558833646152,0,0
2,-0.7581383568875176,-0.4303628237699172,0,0
0,-1.1724925824805565,-0.4303628237699172,0,0
2,-2.056448263745706,0.09685770440124603,0,1
0,-1.863082958468955,0.09685770440124603,1,0
2,0.8992785454846383,-0.034947427641544786,0,0
2,0.0705700942985603,-0.4303628237699172,0,0
2,-0.8064796832067057,-0.562167955812708,0,0
1,1.5898689214730366,0.6240782325724092,0,0
2,2.280459297461435,-0.4303628237699172,0,1
2,0.422771186052643,-0.6939730878554988,0,0
0,-0.5509612440909982,-0.4303628237699172,1,0
2,2.0042231470660754,1.2831038927863632,0,0
1,2.5359777365771414,1.546714156871945,0,0
1,0.20868816949623997,0.4922731005296184,0,0
0,-0.26781918993575526,-0.562167955812708,0,0
1,2.280459297461435,1.0194936287007816,0,1
2,0.6299482988491625,-0.562167955812708,0,0
2,0.3951475710131067,-0.16675255968433558,0,0
0,0.08438190181832748,2.073934685043108,0,0
0,-0.019206654579931284,-0.16675255968433558,0,0
1,1.5898689214730366,3.1283757413854345,0,0
2,2.0249408583457282,-0.562167955812708,0,1
2,-0.7512324531276341,-0.562167955812708,0,0
0,-0.21947786361656718,-0.562167955812708,0,0
2,1.797046034269556,-0.2985576917271264,0,1
0,0.8992785454846383,2.073934685043108,0,0
2,0.33990034093403604,-0.562167955812708,0,0
1,0.9959611981230144,-0.4303628237699172,0,1
0,0.8992785454846383,0.09685770440124603,1,0
0,-0.8271973944863575,0.4922731005296184,0,0
2,2.8329315982521535,0.7558833646152,0,0
0,-1.7733062095904633,-0.4303628237699172,0,0
0,-0.30234870873517516,-0.2985576917271264,0,0
1,1.0166789094026651,-0.6939730878554988,0,0
2,0.36752395597357235,-0.562167955812708,0,0
0,-1.0550922185625287,-0.562167955812708,1,0
2,-1.9528597073474465,0.6240782325724092,0,1
2,0.8992785454846383,-0.2985576917271264,0,0
0,0.8992785454846383,-0.034947427641544786,1,0
1,-1.814741632149767,2.073934685043108,0,0
2,0.4711125123718321,-0.6939730878554988,0,0
2,-1.863082958468955,4.710037325898924,0,0
1,3.6616400494382315,0.8876884966579909,1,0
2,0.2639353995753126,-0.6939730878554988,0,0
1,0.8992785454846383,2.3375449491286897,0,0
0,-1.4349169253561478,0.4922731005296184,0,0
2,-0.09517159593865569,-0.6939730878554988,0,1
0,-0.6545498004892579,-0.4303628237699172,1,0
0,-0.30925461249505876,1.1512987607435725,0,0
0,0.40895937853287584,-0.562167955812708,0,0
0,-1.6559058456724354,2.3375449491286897,0,0
0,-1.3796696952770762,1.9421295530003173,0,0
0,-1.863082958468955,1.546714156871945,0,0
0,-1.863082958468955,0.4922731005296184,0,0
2,0.29846491837473255,-0.562167955812708,0,0
1,-0.32997232377471053,-0.6939730878554988,0,0
0,-0.5923966666503017,2.073934685043108,0,0
0,-1.863082958468955,1.8103244209575264,0,0
0,-1.1724925824805565,1.8103244209575264,0,0
2,-1.863082958468955,1.546714156871945,0,1
2,-1.4349169253561478,3.3919860054710163,0,0
2,-1.1724925824805565,3.7874014015993884,0,0
2,-0.32306642001482694,-0.6939730878554988,0,0
2,-0.999844988483457,0.8876884966579909,0,1
2,-1.994295129906751,-0.2985576917271264,0,0
0,0.9130903530044054,-0.4303628237699172,0,0
1,1.1478910808404612,-0.6939730878554988,1,0
0,0.5263597424509028,-0.562167955812708,0,0
2,-0.012300750820047694,-0.6939730878554988,0,0
1,-1.863082958468955,-0.4303628237699172,0,0
1,0.20868816949623997,-0.2985576917271264,0,0
2,-0.9238800471247336,-0.16675255968433558,0,1
1,0.8992785454846383,-0.4303628237699172,1,0
1,-1.448728732875916,-0.4303628237699172,0,0
2,-0.026112558339815857,-0.562167955812708,0,1
2,0.25702949581542706,-0.6939730878554988,0,1
2,-1.4556346366357995,-0.2985576917271264,0,0
1,0.6921014326881187,-0.562167955812708,1,0
0,-1.863082958468955,1.8103244209575264,0,0
1,-0.868632817045661,2.8647654772998528,0,0
0,-0.48190220649215837,1.9421295530003173,1,0
0,-0.5509612440909982,4.182816797727761,0,0
0,-1.1724925824805565,0.6240782325724092,1,0
2,-0.48190220649215837,2.9965706093426436,0,0
2,-0.4957140140119265,-0.16675255968433558,0,0
0,0.5954187800497426,2.9965706093426436,0,0
1,-0.4335608801729703,0.6240782325724092,0,0
0,0.6437601063689317,-0.6939730878554988,1,0
1,2.577413159136447,-0.6939730878554988,0,1
2,1.5346216913939639,-0.2985576917271264,0,1
1,-0.30925461249505876,-0.6939730878554988,0,0
0,-1.863082958468955,1.414909024829154,0,0
0,-0.1366070184979592,-0.2985576917271264,0,1
2,0.2777472070950798,-0.6939730878554988,0,1
2,-0.34378413129447866,-0.4303628237699172,0,0
1,0.29846491837473255,-0.6939730878554988,0,0
1,-0.6890793192886778,-0.2985576917271264,0,0
0,-0.620020281689838,-0.562167955812708,0,0
2,-0.06754798089911936,-0.16675255968433558,0,0
0,-0.48190220649215837,-0.034947427641544786,0,0
0,1.9765995320265393,-0.562167955812708,0,0
1,-0.28853690121540704,-0.6939730878554988,0,0
0,0.022228767979372222,-0.562167955812708,1,1
1,-0.5923966666503017,-0.562167955812708,0,0
1,0.07747599805844389,-0.562167955812708,0,0
1,-1.9321419960677948,-0.16675255968433558,0,0
2,2.363330142580042,-0.6939730878554988,0,1
0,0.9614316793235945,-0.6939730878554988,0,0
0,-1.0965276411218332,-0.562167955812708,1,0
2,1.582963017713153,-0.6939730878554988,0,0
1,-1.082715833602065,-0.2985576917271264,0,0
1,-0.3783136500938986,-0.6939730878554988,0,0
2,-0.48190220649215837,-0.562167955812708,0,0
0,-0.48190220649215837,0.4922731005296184,1,0
1,0.20868816949623997,-0.4303628237699172,1,0
2,-1.9390478998276783,-0.4303628237699172,0,0
2,0.6437601063689317,-0.6939730878554988,0,0
1,-0.12279521097819103,-0.6939730878554988,0,0
2,0.20868816949623997,-0.6939730878554988,0,0
0,1.002867101882898,-0.6939730878554988,0,0
1,-0.21257195985668262,-0.6939730878554988,0,0
2,-0.8617269132857774,-0.6939730878554988,0,0
0,-1.863082958468955,1.8103244209575264,0,0
2,-1.1379630636811366,1.6785192889147356,0,1
0,-1.7940239208701152,0.3604679684868276,0,0
2,-0.4128431688933185,-0.562167955812708,0,0
0,-2.2083781464631542,0.09685770440124603,0,0
0,-0.005394847060163122,-0.562167955812708,0,1
2,-0.7374206456078659,-0.4303628237699172,0,1
2,-0.48190220649215837,-0.562167955812708,0,0
2,-0.23328967113633534,-0.2985576917271264,0,0
0,1.5898689214730366,3.5237911375138067,0,0
0,-0.48190220649215837,3.1283757413854345,0,0
0,-1.082715833602065,0.09685770440124603,0,0
0,1.5898689214730366,3.2601808734282254,0,0
2,-0.2609132861758707,-0.6939730878554988,0,1
0,0.20868816949623997,1.1512987607435725,0,0
0,0.754254566527075,-0.4303628237699172,0,0
0,-1.863082958468955,0.09685770440124603,1,0
2,-0.48190220649215837,3.9192065336421793,0,0
0,0.2777472070950798,2.4693500811714806,1,0
2,0.4711125123718321,3.7874014015993884,0,0
1,-1.863082958468955,4.05101166568497,0,0
2,1.5898689214730366,3.3919860054710163,0,0
2,-0.03992436585958304,-0.6939730878554988,0,1
2,1.8661050718683958,1.8103244209575264,0,0
2,-0.8341032982462411,-0.2985576917271264,0,1
0,-1.1724925824805565,0.3604679684868276,1,0
2,1.5760571139532693,-0.4303628237699172,0,0
2,-0.6269261854497216,-0.562167955812708,0,1
2,2.681001715534707,-0.6939730878554988,0,0
2,0.04294647925902397,-0.6939730878554988,0,0
2,-0.21947786361656718,-0.4303628237699172,0,0
0,-0.06064207713923577,-0.4303628237699172,0,0
0,-0.5026199177718101,-0.2985576917271264,0,0
2,-0.371407746334015,-0.16675255968433558,0,0
2,-1.863082958468955,-0.6939730878554988,0,1
0,0.04294647925902397,-0.6939730878554988,0,0
2,0.38133576349333953,-0.562167955812708,0,1
1,-0.18494834481714728,-0.562167955812708,0,0
2,0.2777472070950798,-0.6939730878554988,0,0
1,-0.48190220649215837,0.4922731005296184,0,0
2,-0.9445977584043854,-0.4303628237699172,0,1
0,-0.35069003505436225,-0.4303628237699172,0,0
2,-0.5993025704101862,-0.4303628237699172,0,0
2,-0.5647730516107663,-0.562167955812708,0,0
1,0.13962913189740012,-0.4303628237699172,0,0
2,1.1271733695608104,-0.4303628237699172,0,1
1,1.762516515470136,-0.4303628237699172,0,0
2,1.9835054357864228,0.4922731005296184,0,0
2,1.8591991681085123,-0.6939730878554988,0,0
2,0.7473486627671915,-0.6939730878554988,0,0
2,1.1271733695608104,-0.6939730878554988,0,1
2,-0.2609132861758707,-0.4303628237699172,0,0
1,0.7680663740468422,-0.562167955812708,0,0
2,0.9338080642840582,-0.4303628237699172,0,1
2,0.20868816949623997,-0.6939730878554988,0,0
0,-1.531599577994524,-0.16675255968433558,1,0
2,0.38133576349333953,-0.16675255968433558,1,1
